ID	title	artist_name	artist_id	composers_name	composers_id	release_time
1078238395	Ngày Buồn	Hương Ngọc Vân	76200	Lam Phương	100043	2018-05-10 17:08:00
1078238396	Phận Buồn Con Gái	Hương Ngọc Vân	76200	Vinh Sử	100130	2018-05-10 17:08:00
1078238397	Phận Gái Thuyền Quyên	Hương Ngọc Vân	76200	Giao Tiên	100461	2018-05-10 17:08:00
1078238398	Tâm Sự Đời Tôi	Hương Ngọc Vân	76200	Thanh Sơn	7351	2018-05-10 17:08:00
1078238399	Trong Hai Chọn Một	Hương Ngọc Vân	76200	Nhạc Ngoại Lời Việt	100103	2018-05-10 17:08:00
1078238400	Tựa Cánh Bèo Trôi	Hương Ngọc Vân	76200	Hoàng Minh	102608	2018-05-10 17:08:00
1078238411	Đập Vỡ Cây Đàn	Hương Ngọc Vân, Tố Đoàn	76200.64969	Lê Minh Bằng	100341	2018-05-10 17:15:00
1078238412	Hờn Anh Giận Em	Hương Ngọc Vân, Tố Đoàn	76200.64969	Tuấn Lê	100827	2018-05-10 17:15:00
1078238413	Lối Về Xóm Nhỏ	Hương Ngọc Vân, Tố Đoàn	76200.64969	Trịnh Hưng	100699	2018-05-10 17:15:00
1078238414	Thiên Duyên Tiền Định	Hương Ngọc Vân, Tố Đoàn	76200.64969	Tuấn Lê	100827	2018-05-10 17:15:00
1078238438	Chuyện Hẹn Hò	Hương Ngọc Vân	76200	Trần Thiện Thanh	100119	2018-05-10 17:30:00
1078238439	Không Bao Giờ Ngăn Cách	Hương Ngọc Vân	76200	Trần Thiện Thanh	100119	2018-05-10 17:30:00
1078238440	Tuyết Trắng	Hương Ngọc Vân	76200	Trần Thiện Thanh	100119	2018-05-10 17:30:00
1078238446	Anh Phải Quên	Cao Nam Thành	35001	Cao Nam Thành	35001	2018-05-10 17:40:00
1078238447	Anh Phải Quên (Beat)	Cao Nam Thành	35001	Cao Nam Thành	35001	2018-05-10 17:40:00
1078238453	Stay Open	Diplo, MØ, Tóc Tiên	18695,30236,1089	Diplo, MØ	18695.30236	2018-05-10 17:47:00
1078239067	Hai Mùa Noel	Hương Ngọc Vân	76200	Đài Phương Trang	100347	2018-05-10 21:36:00
1078239068	Lá Thư Trần Thế	Hương Ngọc Vân	76200	Hoài Linh	100310	2018-05-10 21:36:00
1078239069	Người Em Xóm Đạo	Hương Ngọc Vân	76200	Bằng Giang	100037	2018-05-10 21:36:00
1078239104	Hai Bàn Tay Trắng	Hương Ngọc Vân, Tố Đoàn	76200.64969	Vinh Sử	100130	2018-05-10 21:56:00
1078239105	Hát Nữa Đi Em	Hương Ngọc Vân	76200	Thanh Sơn	7351	2018-05-10 21:56:00
1078239106	Phận Gái Thuyền Quyên	Hương Ngọc Vân, Tố Đoàn	76200.64969	Giao Tiên	100461	2018-05-10 21:56:00
1078239110	Chuyện Tình Không Suy Tư	Hương Ngọc Vân	76200	Tâm Anh	100835	2018-05-10 22:03:00
1078239112	Phố Đêm	Hương Ngọc Vân	76200	Tâm Anh	100835	2018-05-10 22:03:00
1078239113	Thành Phố Sau Lưng	Hương Ngọc Vân	76200	Trần Châu	104314	2018-05-10 22:03:00
1078239129	Chiều Cuối Tuần	Hương Ngọc Vân	76200	Trúc Phương	100011	2018-05-10 22:12:00
1078239130	Chuyến Đò Không Em	Hương Ngọc Vân	76200	Hoài Linh	100310	2018-05-10 22:12:00
1078239131	Hai Mùa Mưa	Hương Ngọc Vân	76200	Anh Bằng	100183	2018-05-10 22:12:00
1078239132	Mười Năm Tái Ngộ	Hương Ngọc Vân	76200	Thanh Sơn	7351	2018-05-10 22:12:00
1078239133	Thiệp Hồng Báo Tin	Hương Ngọc Vân	76200	Minh Kỳ	100134	2018-05-10 22:12:00
1078239151	Chuyện Tình Buồn Trăm Năm	Hương Ngọc Vân	76200	Song Ngọc	100288	2018-05-10 22:20:00
1078239152	Đôi Mắt Người Xưa	Hương Ngọc Vân	76200	Ngân Giang	100334	2018-05-10 22:20:00
1078239153	Giọt Buồn Không Tên	Hương Ngọc Vân	76200	Tô Giang	104411	2018-05-10 22:20:00
1078239154	Hãy Quên Anh	Hương Ngọc Vân	76200	Phương Kim	101836	2018-05-10 22:20:00
1078239155	Hoa Sứ Nhà Nàng	Hương Ngọc Vân	76200	Hoàng Phương	100262	2018-05-10 22:20:00
1078239177	Không Phải Tại Chúng Mình	Hương Ngọc Vân	76200	Minh Kỳ	100134	2018-05-10 22:35:00
1078239178	Mùa Sầu Riêng	Hương Ngọc Vân	76200	Hoàng Trang	100342	2018-05-10 22:35:00
1078239179	Qua Lối Nhỏ	Hương Ngọc Vân	76200	Hàn Châu	106084	2018-05-10 22:35:00
1078239180	Tím Cả Rừng Chiều	Hương Ngọc Vân	76200	Đợi Sáng	614036	2018-05-10 22:35:00
1078239185	Bạc Trắng Lửa Hồng	Hương Ngọc Vân	76200	Thy Linh	101477	2018-05-10 22:39:00
1078239186	Hái Trộm Hoa Rừng	Hương Ngọc Vân	76200	Trương Hoàng Xuân	102429	2018-05-10 22:39:00
1078239187	Không Giờ Rồi	Hương Ngọc Vân	76200	Vinh Sử	100130	2018-05-10 22:39:00
1078239188	Ngày Sau Sẽ Ra Sao	Hương Ngọc Vân	76200	Lê Dinh	100299	2018-05-10 22:39:00
1078239189	Ngày Xưa Anh Nói	Hương Ngọc Vân	76200	Thúc Đăng	101283	2018-05-10 22:39:00
1078239190	Sương Trắng Miền Quê Ngoại	Hương Ngọc Vân	76200	Đinh Miên Vũ	103172	2018-05-10 22:39:00
1078239261	Lại Nhớ Người Yêu	Hương Ngọc Vân	76200	Giao Tiên	100461	2018-05-10 23:18:00
1078239363	Em Biết Anh Đi Chẳng Trở Về	Dương Hồ Hải	609322	Anh Bằng	100183	2018-05-10 23:39:00
1078239364	Cảm Ơn	Dương Hồ Hải	609322	Ngân Khánh	104106	2018-05-10 23:39:00
1078239366	Chỉ Còn Biển Thôi	Dương Hồ Hải	609322	Trần Đình Thẩm	103630	2018-05-10 23:39:00
1078239367	Chuyện Hẹn Hò	Dương Hồ Hải	609322	Trần Thiện Thanh	100119	2018-05-10 23:39:00
1078239368	Chuyến Tàu Hoàng Hôn	Dương Hồ Hải	609322	Minh Kỳ, Hoài Linh	100134.10031	2018-05-10 23:39:00
1078239369	Chuyện Tình Bên Ao Cá	Dương Hồ Hải	609322	Trương Quang Tuấn	100424	2018-05-10 23:39:00
1078239370	Đắp Mộ Cuộc Tình	Dương Hồ Hải	609322	Vũ Thanh	100147	2018-05-10 23:39:00
1078239371	Đêm Bơ Vơ	Dương Hồ Hải	609322	Duy Khánh	433200	2018-05-10 23:39:00
1078239372	Đêm Buồn Tỉnh Lẻ	Dương Hồ Hải	609322	Bằng Giang, Tú Nhi	100037.101512	2018-05-10 23:39:00
1078239373	Đêm Tâm Sự	Dương Hồ Hải	609322	Trúc Phương	100011	2018-05-10 23:39:00
1078239374	Điệu Buồn Phương Nam (Tân Cổ)	Dương Hồ Hải	609322	Vũ Đức Sao Biển	100047	2018-05-10 23:39:00
1078239375	Được Tin Em Lấy Chồng	Dương Hồ Hải	609322	Châu Kỳ	100139	2018-05-10 23:39:00
1078239376	Giã Từ	Dương Hồ Hải	609322	Tô Thanh Tùng	100296	2018-05-10 23:39:00
1078239377	Hai Mái Nhà Tranh	Dương Hồ Hải	609322	Vinh Sử	100130	2018-05-10 23:39:00
1078239378	Hạnh Phúc Đơn Sơ	Dương Hồ Hải	609322	Mạnh Quỳnh	101110	2018-05-10 23:39:00
1078239379	Hạnh Phúc Quanh Đây	Dương Hồ Hải	609322	Tô Thanh Tùng	100296	2018-05-10 23:39:00
1078239380	Hát Nữa Đi Em	Dương Hồ Hải	609322	Thanh Sơn, Phố Thu	7351.102342	2018-05-10 23:39:00
1078239381	Hoa Tình Tháng Giêng	Dương Hồ Hải	609322	Thanh Sơn	7351	2018-05-10 23:39:00
1078239382	Hoa Trinh Nữ	Dương Hồ Hải	609322	Trần Thiện Thanh	100119	2018-05-10 23:39:00
1078239383	Khóc Thầm	Dương Hồ Hải	609322	Lam Phương	100043	2018-05-10 23:39:00
1078239402	Lại Nhớ Người Yêu	Dương Hồ Hải	609322	Giao Tiên	100461	2018-05-11 00:01:00
1078239403	Linh Hồn Tượng Đá	Dương Hồ Hải	609322	Mai Bích Dung	102402	2018-05-11 00:01:00
1078239404	Mai Lỡ Hai Mình Xa Nhau	Dương Hồ Hải	609322	Chế Linh	1024	2018-05-11 00:01:00
1078239405	Mèo Hoang	Dương Hồ Hải	609322	Hàn Châu	106084	2018-05-11 00:01:00
1078239406	Mưa Rừng	Dương Hồ Hải	609322	Huỳnh Anh	100132	2018-05-11 00:01:00
1078239408	Người Yêu Cô Đơn	Dương Hồ Hải	609322	Đài Phương Trang	100347	2018-05-11 00:01:00
1078239409	Nhẫn Cỏ Cho Em	Dương Hồ Hải	609322	Vinh Sử	100130	2018-05-11 00:01:00
1078239410	Nhớ Người Yêu	Dương Hồ Hải	609322	Hoàng Hoa, Thảo Trang	67937.102854	2018-05-11 00:01:00
1078239411	Nỗi Buồn Hoa Phượng	Dương Hồ Hải	609322	Thanh Sơn	7351	2018-05-11 00:01:00
1078239412	Nối Lại Tình Xưa	Dương Hồ Hải	609322	Vinh Sử, Ngân Giang	100130.100334	2018-05-11 00:01:00
1078239414	Phố Vắng Em Rồi	Dương Hồ Hải	609322	Mạnh Phát, Nguyễn Đan Thanh	100774.102051	2018-05-11 00:01:00
1078239418	Thao Thức Vì Em	Dương Hồ Hải	609322	Lam Phương	100043	2018-05-11 00:01:00
1078239419	Thói Đời	Dương Hồ Hải	609322	Trúc Phương	100011	2018-05-11 00:01:00
1078239420	Thương Về Miền Đất Lạnh	Dương Hồ Hải	609322	Minh Kỳ, Dạ Cầm	100134.26996	2018-05-11 00:01:00
1078239421	Tôi Không Cô Đơn	Dương Hồ Hải	609322	Vinh Sử	100130	2018-05-11 00:01:00
1078239423	Tuổi Nàng 15	Dương Hồ Hải	609322	Hoàng Phương	100262	2018-05-11 00:01:00
1078239424	Tương Tư Nàng Ca Sĩ	Dương Hồ Hải	609322	Công Thanh Bích	101128	2018-05-11 00:01:00
1078239425	Về Đâu Mái Tóc Người Thương (Yêu Làn Tóc Ấy)	Dương Hồ Hải	609322	Hoài Linh	100310	2018-05-11 00:01:00
1078239427	Xin Làm Người Xa Lạ	Dương Hồ Hải	609322	Tú Nhi	101512	2018-05-11 00:01:00
1078239428	Xót Xa	Dương Hồ Hải	609322	Tô Thanh Tùng	100296	2018-05-11 00:01:00
1078239526	Yêu Cún Hay Mèo	Thiên Khôi	105117	Thiên Khôi	105117	2018-05-11 01:24:00
1078239747	Hongkong1 (Official Version)	Nguyễn Trọng Tài, San Ji, Double X	613541,614045,614046	Nguyễn Trọng Tài, San Ji, Double X	613541,614045,614046	2018-05-11 03:42:00
1078239770	Thằng Điên	JustaTee, Phương Ly	7902.64682	VirusS, JustaTee	614317.7902	2018-05-11 03:50:00
1078244624	26XX	Huỳnh James, Pjnboys	67955.68202	Huỳnh James, Pjnboys	67955.68202	2018-08-10 17:31:00
1078244691	Anh Muốn Chia Tay (Gạo Remix)	Tây Giang	604873	Tây Giang	604873	2018-08-10 17:59:00
1078244717	Lại Nhớ Người Yêu	Hoàng Thanh	2837	Giao Tiên	100461	2018-08-10 18:23:00
1078244718	Về Đâu Mái Tóc Người Thương	Hoàng Thanh	2837	Hoài Linh	100310	2018-08-10 18:23:00
1078244719	Đắp Mộ Cuộc Tình	Hoàng Thanh	2837	Vũ Thanh	100147	2018-08-10 18:23:00
1078244720	Đan Áo Mùa Đông	Hoàng Thanh	2837	Trường Sa	100105	2018-08-10 18:23:00
1078244721	Mùa Xuân Xa Quê	Hoàng Thanh	2837	Hà Sơn	432017	2018-08-10 18:23:00
1078244722	Hoa Nở Về Đêm	Hoàng Thanh	2837	Mạnh Phát	100774	2018-08-10 18:23:00
1078244723	Trộm Nhìn Nhau	Hoàng Thanh	2837	Trầm Tử Thiêng	100280	2018-08-10 18:23:00
1078244724	Xin Gọi Nhau Là Cố Nhân	Hoàng Thanh	2837	Song Ngọc	100288	2018-08-10 18:23:00
1078244725	Vó Ngựa Trên Đồi Cỏ Non	Hoàng Thanh	2837	Giao Tiên	100461	2018-08-10 18:23:00
1078244726	Liên Khúc Người Yêu Cô Đơn, Lạnh Trọn Đêm Nay	Hoàng Thanh	2837	Nhiều Nhạc Sĩ	101978	2018-08-10 18:23:00
1078244737	Anh Hãy Về Đi	Lâm Hoài Phong	602181	Ngân Trang	100259	2018-08-10 18:41:00
1078244738	Đêm Tâm Sự	Lâm Hoài Phong	602181	Trúc Phương	100011	2018-08-10 18:41:00
1078244741	Phượng Buồn	Lâm Hoài Phong, Bảo Sơn	602181.69084	Lê Kim Khánh, Tuấn Hải	101143.103841	2018-08-10 18:41:00
1078244879	Người Con Gái Trong Mơ	Tạ Quang Thắng	15011	Tạ Quang Thắng	15011	2018-08-10 21:52:00
1078245006	Đám Cưới Trên Đường Quê	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoàng Thi Thơ	100131	2018-08-10 22:47:00
1078245007	Đám Cưới Trên Đường Quê (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoàng Thi Thơ	100131	2018-08-10 22:47:00
1078245008	Rước Tình Về Với Quê Hương	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoàng Thi Thơ	100131	2018-08-10 22:47:00
1078245009	Rước Tình Về Với Quê Hương (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoàng Thi Thơ	100131	2018-08-10 22:47:00
1078245011	Thương Quá Việt Nam (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Phạm Thế Mỹ	100354	2018-08-10 22:47:00
1078245012	Tình Lúa Duyên Trăng	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoài An, Hồ Đình Phương	100133.269971	2018-08-10 22:47:00
1078245013	Tình Lúa Duyên Trăng (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoài An, Hồ Đình Phương	100133.269971	2018-08-10 22:47:00
1078245015	Tình Thắm Duyên Quê (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Trúc Phương	100011	2018-08-10 22:47:00
1078245017	Trên Đồng Lúa Vàng (Beat)	Quách Thành Danh, Dương Hồng Loan	1730.25739	Hoàng Thi Thơ	100131	2018-08-10 22:47:00
1078245033	Ngàn Năm Một Kiếp Người	Kim Linh, Thanh Hoàng Gia	57537.613296	Trần Anh Khôi	100883	2018-08-10 22:56:00
1078245076	Biển Tình	Diễm Thùy	4163	Lam Phương	100043	2018-08-11 00:03:00
1078245077	Bóng Nhỏ Đường Chiều	Diễm Thùy	4163	Trúc Phương	100011	2018-08-11 00:03:00
1078245078	Chiều Cuối Tuần	Diễm Thùy	4163	Trúc Phương	100011	2018-08-11 00:03:00
1078245079	Chuyện Hợp Tan	Diễm Thùy	4163	Quốc Dũng	100054	2018-08-11 00:03:00
1078245080	Đam Mê	Diễm Thùy	4163	Doãn Bình	101076	2018-08-11 00:03:00
1078245081	Khóc Thầm	Diễm Thùy	4163	Lam Phương	100043	2018-08-11 00:03:00
1078245082	Màu Xanh Kỷ Niệm	Diễm Thùy	4163	Hàn Châu	106084	2018-08-11 00:03:00
1078245083	Một Lần Dang Dở	Diễm Thùy	4163	Nhật Ngân, Mặc Thế Nhân	100218.100725	2018-08-11 00:03:00
1078245084	Một Người Đi	Diễm Thùy	4163	Mai Châu	103425	2018-08-11 00:03:00
1078245085	Năm 17 Tuổi	Diễm Thùy	4163	Linh Ngân	100494	2018-08-11 00:03:00
1078245086	Nếu Ai Có Hỏi	Diễm Thùy	4163	Lê Dinh, Dạ Cầm	100299.26996	2018-08-11 00:03:00
1078245088	Thương Về Miền Đất Lạnh	Diễm Thùy	4163	Minh Kỳ	100134	2018-08-11 00:03:00
1078245089	Xa Vắng	Diễm Thùy	4163	Y Vân	100056	2018-08-11 00:03:00
1078245090	Xin Em Đừng Khóc Vu Quy	Diễm Thùy	4163	Minh Phương	100976	2018-08-11 00:03:00
1078245144	Màu Áo Hoa Phượng	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 01:58:00
1078245146	Mong Chờ	Diễm Thùy	4163	Xuân Tiên	100353	2018-08-11 01:58:00
1078245147	Mưa Rừng	Diễm Thùy	4163	Huỳnh Anh	100132	2018-08-11 01:58:00
1078245151	Những Đồi Hoa Sim	Diễm Thùy	4163	Dzũng Chinh	189868	2018-08-11 01:58:00
1078245152	Người Đã Như Mơ	Diễm Thùy	4163	Sông Trà	100294	2018-08-11 01:58:00
1078245153	Người Đã Quên	Diễm Thùy	4163	Hàn Châu	106084	2018-08-11 01:58:00
1078245154	Nỗi Buồn Gác Trọ	Diễm Thùy	4163	Mạnh Phát, Hoài Linh	100774.10031	2018-08-11 01:58:00
1078245155	Nửa Đêm Ngoài Phố	Diễm Thùy	4163	Trúc Phương	100011	2018-08-11 01:58:00
1078245160	Lưu Bút Ngày Xanh	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 02:02:00
1078245168	Đoạn Buồn Đêm Mưa	Diễm Thùy	4163	Vinh Sử, Tú Nhi	100130.101512	2018-08-11 02:32:00
1078245169	Đoản Ca Xuân	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 02:32:00
1078245172	Đừng Nhắc Chuyện Lòng	Diễm Thùy	4163	Đài Phương Trang	100347	2018-08-11 02:32:00
1078245173	Gió Về Miền Xuôi	Diễm Thùy	4163	Anh Việt Thu	100086	2018-08-11 02:32:00
1078245174	Hai Chuyến Tàu Đêm	Diễm Thùy	4163	Trúc Phương, Y Vân	100011.100056	2018-08-11 02:32:00
1078245175	Hai Lối Mộng	Diễm Thùy	4163	Trúc Phương	100011	2018-08-11 02:32:00
1078245177	Hai Vì Sao Lạc	Diễm Thùy	4163	Anh Việt Thu	100086	2018-08-11 02:32:00
1078245178	Hạnh Phúc Quanh Đây	Diễm Thùy	4163	Tô Thanh Tùng	100296	2018-08-11 02:32:00
1078245180	Hoa Tím Người Xưa	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 02:32:00
1078245181	Hồi Tưởng	Diễm Thùy	4163	Lê Minh Bằng	100341	2018-08-11 02:32:00
1078245182	Hương Tình Cũ	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 02:32:00
1078245199	Ai Nhớ Chăng Ai	Diễm Thùy	4163	Hoàng Thi Thơ	100131	2018-08-11 03:08:00
1078245200	Anh Biết Em Đi Chẳng Trở Về	Diễm Thùy	4163	Anh Bằng	100183	2018-08-11 03:08:00
1078245201	Áo Mới Cà Mau	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 03:08:00
1078245202	Ba Tháng Tạ Từ	Diễm Thùy	4163	Thanh Sơn	7351	2018-08-11 03:08:00
1078245203	Bông Hồng Cài Áo	Diễm Thùy	4163	Phạm Thế Mỹ	100354	2018-08-11 03:08:00
1078245204	Cánh Thiệp Đầu Xuân	Diễm Thùy	4163	Minh Kỳ, Lê Dinh	100134.100299	2018-08-11 03:08:00
1078245206	Chờ Nhau Cuối Con Đường	Diễm Thùy	4163	Lâm Trọng Tường	102527	2018-08-11 03:08:00
1078245207	Cho Tôi Được Một Lần	Diễm Thùy	4163	Bảo Thu	100138	2018-08-11 03:08:00
1078245208	Chuyến Đò Không Em	Diễm Thùy	4163	Hoài Linh	100310	2018-08-11 03:08:00
1078245209	Cõi Nhớ	Diễm Thùy	4163	Sông Trà	100294	2018-08-11 03:08:00
1078245210	Dấu Chân Kỷ Niệm	Diễm Thùy	4163	Thúc Đăng	101283	2018-08-11 03:08:00
1078245212	Điệu Buồn Phương Nam	Diễm Thùy	4163	Vũ Đức Sao Biển	100047	2018-08-11 03:08:00
1078245272	Bài Tango Cho Người Tình	Brianna Như Ý	434619	Tăng Nga	103806	2018-08-11 04:11:00
1078245274	Sao Em Phải Như Vậy (Beat)	Dương Nhất Linh	16920	Liigle Phạm	614117	2018-08-11 04:16:00
1078245278	Hãy Yêu Chàng Trai Thiên Yết	Kiều Thanh Sơn	607524	Kiều Thanh Sơn	607524	2018-08-11 04:21:00
1078245286	Đừng Xem Ai Đó Là Cả Thế Giới	Cẩm Nhân	614118	Reyvin	614119	2018-08-11 04:31:00
1078245289	Vui Đến Trường	Bé Mai Vy	602928	Lê Quốc Thắng	100926	2018-08-11 04:36:00
1078245290	Tiền Hết Tình Tan (Beat)	Khánh Đơn	2816	Khánh Đơn	100386	2018-08-11 04:43:00
1078245291	Tiền Hết Tình Tan	Khánh Đơn	2816	Khánh Đơn	100386	2018-08-11 04:43:00
1078245293	Hạnh Phúc Vì Có Em	Anh Đô, Cao Thành Đạt	613026.61412	Thương Giang, Lê Bảo Khang	614121.614122	2018-08-11 04:49:00
1078245668	Vô Duyên	NIT, Tăng Duy Tân	433605.60588	Tăng Duy Tân	605880	2018-09-10 15:57:00
1078245826	Chị Hai	Ngô Minh Thư	614147	Minh Vy	100019	2018-09-10 17:57:00
1078245828	Đừng Trách Sáo Sang Sông	Ngô Minh Thư	614147	Hồng Xương Long	100045	2018-09-10 17:57:00
1078245830	Gió Thổi Bên Sông	Ngô Minh Thư	614147	Đặng Quang Vỹ	102186	2018-09-10 17:57:00
1078245831	Hẩm Hiu Một Mình	Ngô Minh Thư	614147	Trương Quang Tuấn	100424	2018-09-10 17:57:00
1078245832	Mộng Vỡ	Ngô Minh Thư	614147	Lê Đình Phương	101460	2018-09-10 17:57:00
1078245833	Quê Hương Bỏ Lại	Ngô Minh Thư	614147	Tô Huyền Vân	103577	2018-09-10 17:57:00
1078245835	Ân Cha Mẹ Như Núi Ngất Trời	Ngô Minh Thư	614147	Quý Luân	100643	2018-09-10 17:57:00
1078245848	Đừng Nuối Tiếc (Beat)	Roc Piin	66102	Nhạc Hoa Lời Việt	100064	2018-09-10 18:02:00
1078245849	Làn Khói Trắng (Remix)	Roc Piin	66102	Nhạc Hoa Lời Việt	100064	2018-09-10 18:02:00
1078245850	Làn Khói Trắng (Remix) (Beat)	Roc Piin	66102	Nhạc Hoa Lời Việt	100064	2018-09-10 18:02:00
1078245851	Vì Sao Trong Lòng Tôi (Cover) (Beat)	Roc Piin	66102	Quang Huy	100067	2018-09-10 18:02:00
1078245875	Đoạn Tuyệt	Lê Ngọc Thúy	270006	Thái Thịnh	100038	2018-09-10 18:31:00
1078245877	Mưa Chiều Miền Trung	Lê Ngọc Thúy	270006	Hồng Xương Long	100045	2018-09-10 18:31:00
1078245879	Nếu Đời Không Có Anh	Lê Ngọc Thúy	270006	Hoàng Trang	100342	2018-09-10 18:31:00
1078245880	Ngồi Tựa Mạn Thuyền	Lê Ngọc Thúy	270006	Quan Họ Bắc Ninh	102092	2018-09-10 18:31:00
1078245881	Nhớ Mẹ	Lê Ngọc Thúy	270006	Đỗ Chí Thiện	100264	2018-09-10 18:31:00
1078245882	Ơi Con Sông Ngàn Phố	Lê Ngọc Thúy	270006	Trần Hoàn	100077	2018-09-10 18:31:00
1078245894	Mẹ Yêu Ơi (Cover)	Jimy Quang	613750	Quách Beem	100713	2018-09-10 18:40:00
1078246014	Liên Khúc Nói Với Người Tình	Ân Thiên Vỹ, Lý Diệu Linh	34591.11912	Nhiều Nhạc Sĩ	101978	2018-09-10 21:33:00
1078246015	Liên Khúc Những Ngày Xưa Thân Ái	Ân Thiên Vỹ, Lý Diệu Linh	34591.11912	Nhiều Nhạc Sĩ	101978	2018-09-10 21:33:00
1078246019	Liên Khúc Quê Hương	Ân Thiên Vỹ, Lý Diệu Linh	34591.11912	Nhiều Nhạc Sĩ	101978	2018-09-10 21:38:00
1078246021	Bùa Yêu (Edm Version)	Việt Vũ, Daniel Mastro	12183.26639	Tiên Cookie, Phạm Thanh Hà, DươngK	13001,100358,72394	2018-09-10 21:43:00
1078246040	Mùa Xuân Của Mẹ	Hoàng Chiến	604817	Trịnh Lâm Ngân	100217	2018-09-10 21:58:00
1078246041	Tình Cha	Hoàng Chiến	604817	Ngọc Sơn	100233	2018-09-10 21:58:00
1078246042	Cha Tôi	Hoàng Chiến	604817	Ngọc Sơn	100233	2018-09-10 21:58:00
1078246044	Xin Mẹ Cha An Lòng	Hoàng Chiến	604817	Hoàng Chiến	604817	2018-09-10 21:58:00
1078246092	Mẹ Tôi	Trịnh Nam Gia	614162	Lê Huy	100500	2018-09-10 22:05:00
1078246094	Yêu Rồi (Gạo Nếp Gạo Tẻ OST) (Cover)	Phương Anh Idol	7176	Tăng Nhật Tuệ	100586	2018-09-10 22:09:00
1078246148	Người Thương Kẻ Nhớ	Diễm Thùy	4163	Hàn Châu	106084	2018-09-10 22:38:00
1078246151	Phượng Buồn	Diễm Thùy	4163	Thanh Sơn	7351	2018-09-10 22:38:00
1078246152	Sống Cho Đẹp Đạo Đẹp Đời	Diễm Thùy	4163	Lâm Anh Hải	102108	2018-09-10 22:38:00
1078246154	Tâm Sự Ngày Xuân	Diễm Thùy	4163	Hoài An	100133	2018-09-10 22:38:00
1078246155	Tâm Sự Với Anh	Diễm Thùy	4163	Hoàng Trang	100342	2018-09-10 22:38:00
1078246156	Tằm Vương Tơ	Diễm Thùy	4163	Minh Ngọc	101015	2018-09-10 22:38:00
1078246157	Tiếng Quốc Đêm Trăng	Diễm Thùy	4163	Vũ Đức Sao Biển	100047	2018-09-10 22:38:00
1078246158	Tình Đã Phụ Tình	Diễm Thùy	4163	Thái Hùng	100170	2018-09-10 22:38:00
1078246184	Người Ta (Beat)	Sĩ Thanh	15696	Huỳnh Quốc Huy	103777	2018-09-10 22:53:00
1078246185	Người Ta	Sĩ Thanh	15696	Huỳnh Quốc Huy	103777	2018-09-10 22:53:00
1078246186	DKM (Don't Kill Me)	Mai	612858	Mai	612858	2018-09-10 22:57:00
1078246208	Yêu Đơn Phương	OnlyC, Karik	3672.7907	OnlyC, Karik	3672.7907	2018-09-10 23:44:00
1078246219	Đà Lạt Hoàng Hôn	Hương Ngọc Vân	76200	Minh Kỳ	100134	2018-09-11 00:09:00
1078246220	Đừng Ngăn Cách Giàu Nghèo	Hương Ngọc Vân	76200	Hàn Sinh	102180	2018-09-11 00:09:00
1078246228	Chiều Sân Ga	Hương Ngọc Vân	76200	Sông Trà	100294	2018-09-11 00:18:00
1078246230	Hoa Nở Về Đêm	Hương Ngọc Vân	76200	Mạnh Phát	100774	2018-09-11 00:18:00
1078246231	Ngàn Năm Tình Vẫn Đẹp	Hương Ngọc Vân	76200	Ngân Giang	100334	2018-09-11 00:18:00
1078246234	Yêu Khác Thương Hại	Thanh Hưng	22237	Thanh Hưng	22237	2018-09-11 00:23:00
1078246237	Cát Bụi Cuộc Đời	Hương Ngọc Vân	76200	Hà Sơn	432017	2018-09-11 00:35:00
1078246238	Yêu Mãi Ngày Năm	Hương Ngọc Vân	76200	Hoài An	100133	2018-09-11 00:35:00
1078246724	Chuyện Tình Người Đan Áo	Đăng Nguyên, Thanh Linh	67306.602642	Trường Sa	100105	2018-10-10 17:48:00
1078246726	Đêm Tâm Sự	Đăng Nguyên, Tiến Vĩnh	67306.432376	Trúc Phương	100011	2018-10-10 17:48:00
1078246727	Giọt Buồn Không Tên	Đăng Nguyên, Quỳnh Vy	67306.72202	Tô Giang	104411	2018-10-10 17:48:00
1078246730	Liên Khúc Ai Cho Tôi Tình Yêu	Đăng Nguyên, Tiến Vĩnh	67306.432376	Đăng Nguyên	605022	2018-10-10 17:48:00
1078246731	Liên Khúc Chuyện Đêm Mưa	Đăng Nguyên, Quỳnh Vy	67306.72202	Nhiều Tác Giả	101740	2018-10-10 17:48:00
1078246732	Liên Khúc Dù Anh Nghèo	Đăng Nguyên, Quỳnh Vy	67306.72202	Tô Thanh Tùng	100296	2018-10-10 17:48:00
